history_id,case_id,history_status,history_date,history_time,history_sendmode,history_remark
401,219,Out,2018-01-18,17:19:37,By E-Mail,emailed to en. jalil on 17.01.2018
402,250,New,2018-01-18,18:42:10,,
403,252,New,2018-01-18,19:25:11,,
404,155,Complete,2018-01-19,09:00:22,,doc sent on 18 Jan 2018
405,153,Complete,2018-01-19,09:00:54,,Doc sent on 18 Jan 2018
406,154,Complete,2018-01-19,09:07:17,,doc sent on 18 Jan 2018
407,254,New,2018-01-19,09:34:35,,
408,255,New,2018-01-19,10:08:23,,
409,260,New,2018-01-19,10:41:32,,
410,261,New,2018-01-19,11:15:48,,
411,262,New,2018-01-19,11:46:35,,
412,263,New,2018-01-19,12:06:23,,
413,264,New,2018-01-19,12:53:24,,
530,277,Complete,2018-01-24,11:58:48,,doc sent on 23.01.2018
533,315,New,2018-01-24,12:57:03,,
414,127,Complete,2018-01-19,12:57:30,,"S58 lodgement in MyCoid (approved). 
"
415,50,Complete,2018-01-19,13:01:05,,"FS @ 2017-07-31 filing to SSM on 2018-01-19.
"
416,265,New,2018-01-19,13:57:54,,
417,266,New,2018-01-19,14:02:50,,
543,320,New,2018-01-24,16:58:30,,
418,265,Complete,2018-01-19,14:34:10,,2018-01-19: Courier out by Citylink (0603 01 633 129 368) to Kuantan.
419,267,New,2018-01-19,14:49:58,,
420,262,Out,2018-01-19,15:25:37,By E-Mail,Email to Satirah
421,269,New,2018-01-19,15:29:25,,
422,270,New,2018-01-19,16:47:17,,
423,271,New,2018-01-19,17:03:46,,
424,272,New,2018-01-22,09:03:16,,
425,88,Out,2018-01-22,09:24:21,Own Collection,2018-01-22: Mr. Jamal came collect. 
426,87,Out,2018-01-22,09:25:20,Own Collection,2018-01-22: Mr. Jamal came collect. 
427,86,Out,2018-01-22,09:25:34,Own Collection,2018-01-22: Mr. Jamal came collect. 
428,64,AGM/FS/AR,2018-01-22,09:25:46,,2018-01-22: Mr. Jamal came collect. 
429,85,Out,2018-01-22,09:26:01,Own Collection,2018-01-22: Mr. Jamal came collect. 
430,269,Out,2018-01-22,10:22:28,By E-Mail,Email to Scott
431,244,Out,2018-01-22,10:22:38,Office Boy,Sent out by Wan on 2018-01-19
432,103,Complete,2018-01-22,10:27:11,,DCR@2017-09-30
433,97,Complete,2018-01-22,10:27:28,,DCR@2018-01-09
434,188,Complete,2018-01-22,10:29:06,,self collect by Fazli
435,271,Complete,2018-01-22,10:29:37,,Self collect by En. Zul @ 2018-01-18
436,69,Complete,2018-01-22,10:30:12,,Self collect by Client
437,72,AGM/FS/AR,2018-01-22,10:32:27,,2018-01-18: Sent out to Client by Wan.
438,65,Out,2018-01-22,10:33:05,Office Boy,2018-01-18: Sent out to Client by Wan.
439,109,AGM/FS/AR,2018-01-22,10:33:44,,2018-01-19: Email out to Client.
440,149,Out,2018-01-22,10:35:39,By E-Mail,"2018-01-12: Email out to Client.
2018-01-12: Courier out Share Cert 011,012 to Signapore."
441,141,AGM/FS/AR,2018-01-22,10:36:54,,2018-01-19: Client collect & Sign Right Away. Pending DCR.
442,135,Out,2018-01-22,10:39:03,By E-Mail,2018-01-11: Email out to Client.
443,134,Out,2018-01-22,10:39:43,By E-Mail,2018-01-11: Email out to Client.
444,136,Complete,2018-01-22,10:40:38,,2018-01-16: Sent out to Client. Received by them.
445,134,Complete,2018-01-22,10:41:35,,2018-01-16: Docs in. CTC 2 copies (Sent). Filed in Minutes.
446,135,Complete,2018-01-22,10:42:15,,2018-01-16: Docs in. CTC 2 copies (Sent). Filed in Minutes.
447,38,Return,2018-01-22,10:42:42,,2018-01-17: Docs in. CTC 2 copies.
448,38,Complete,2018-01-22,10:43:19,,2018-01-19: Sent Certified DCR to client. Filed in Minutes.
449,137,AGM/FS/AR,2018-01-22,10:46:49,,2018-01-19: Sent out Docs to client by Wan.
450,230,AGM/FS/AR,2018-01-22,10:48:01,,2018-01-19: Sent out Docs to Client by Wan. Received by Ng.
451,273,New,2018-01-22,13:28:27,,
452,274,New,2018-01-22,14:42:15,,
453,276,New,2018-01-22,15:06:17,,
454,276,Out,2018-01-22,15:25:01,By E-Mail,Email to David
455,277,New,2018-01-22,16:59:24,,
456,278,New,2018-01-22,17:01:41,,
457,278,Out,2018-01-22,17:14:38,By E-Mail,Email to Connie
550,229,Complete,2018-01-25,09:13:59,,doc sent on 24.01.2018
459,279,New,2018-01-22,17:15:05,,
460,283,New,2018-01-22,17:35:08,,
461,284,New,2018-01-22,17:54:32,,
462,285,New,2018-01-22,17:54:32,,
463,286,New,2018-01-22,17:54:32,,
464,288,New,2018-01-23,08:34:56,,
465,98,AGM/FS/AR,2018-01-23,09:26:30,,2018-01-23: Docs in. $$ in. Pending Account.
466,68,Return,2018-01-23,09:27:30,,2018-01-22: Docs in. $$ in. To submit S58.
467,205,Complete,2018-01-23,10:15:58,,Send out by Wan
468,289,New,2018-01-23,10:15:45,,
469,204,Complete,2018-01-23,10:16:14,,Send out by Wan 
470,203,Complete,2018-01-23,10:16:38,,""
471,262,Complete,2018-01-23,10:17:27,,""
472,212,Complete,2018-01-23,10:17:48,,""
473,187,Complete,2018-01-23,10:17:59,,Mr. Arul signs in office at 2018-01-19
563,328,New,2018-01-25,15:36:28,,
570,333,New,2018-01-26,09:31:45,,
474,291,New,2018-01-23,10:23:20,,
475,264,AGM/FS/AR,2018-01-23,11:16:43,,2018-01-23: Client self collect documents.
476,150,AGM/FS/AR,2018-01-23,11:31:18,,2018-01-23: Sent out by Wan. Received by Mdm Hew.
477,293,New,2018-01-23,11:45:15,,
478,294,New,2018-01-23,11:45:15,,
479,295,New,2018-01-23,11:51:48,,
480,31,Complete,2018-01-23,12:58:34,,""
481,32,Complete,2018-01-23,12:58:40,,""
482,200,Complete,2018-01-23,12:59:09,,""
483,286,Complete,2018-01-23,13:09:53,,2018-01-23: Client come & signed. ctc 2 copies. Filed in Minutes.
484,285,Complete,2018-01-23,13:10:32,,2018-01-23: Client come & signed. ctc 2 copies. Filed in Minutes.
485,284,Out,2018-01-23,13:10:42,By E-Mail,2018-01-23: Client come & signed. ctc 2 copies. Filed in Minutes.
486,185,AGM/FS/AR,2018-01-23,14:06:05,,doc sent on 19.01.2018
487,29,Complete,2018-01-23,14:26:08,,letter resignation of auditors received on 19.01.2018. SSM ack received on 23.01.2018
488,11,Return,2018-01-23,14:27:53,,Doc received on 17.01.2018
489,296,New,2018-01-23,14:45:45,,
490,297,New,2018-01-23,14:45:45,,
491,298,New,2018-01-23,14:56:07,,
492,296,Out,2018-01-23,15:22:00,By E-Mail,Email to Ms. Ng
493,252,AGM/FS/AR,2018-01-23,15:22:14,,2018-01-23: Received signed documents
494,128,Out,2018-01-23,15:22:34,By E-Mail,Email to Ms. Ng
495,299,New,2018-01-23,15:25:56,,
496,301,New,2018-01-23,15:30:20,,
497,300,New,2018-01-23,15:30:23,,
498,299,Out,2018-01-23,15:37:25,By E-Mail,Email to Mr. Ali
510,306,AGM/FS/AR,2018-01-23,17:58:42,,2018-01-23: Email to Pei Ying & Mr. Pau
514,308,Out,2018-01-23,18:06:28,By E-Mail,2018-01-23: Email out to Nikki. 
521,247,AGM/FS/AR,2018-01-24,09:05:47,,Doc sent out on 2018-01-22. 
499,304,New,2018-01-23,16:30:20,,
534,249,Complete,2018-01-24,15:11:45,,"Doc (fix FYE, Appoint Auditors & Tax Agents) received on 2018-01-24, can filing in minutes. 
"
537,254,AGM/FS/AR,2018-01-24,15:18:39,,"DCR/MWR sent to client on 2018-01-10, DCR/MWR return back @ 2018-01-18 with $ but still pending A/C ( Auditor not prepare yet).
"
551,197,Complete,2018-01-25,09:14:51,,original internet banking docs collected by ms. akiko on 24.01.2018
557,305,AGM/FS/AR,2018-01-25,12:49:06,,Send out docs
564,329,New,2018-01-25,16:22:30,,
571,334,New,2018-01-26,13:41:10,,
574,224,AGM/FS/AR,2018-01-29,09:19:09,,Send out 
575,223,AGM/FS/AR,2018-01-29,09:19:26,,Send out
576,338,New,2018-01-29,10:37:22,,
577,339,New,2018-01-29,14:10:54,,
578,340,New,2018-01-29,14:41:55,,
579,341,New,2018-01-29,16:17:45,,
580,342,New,2018-01-29,16:43:28,,
1809,1051,New,2018-03-30,16:28:44,,
1827,1060,New,2018-04-02,14:42:15,,
581,345,New,2018-01-30,09:56:06,,
582,346,New,2018-01-30,09:59:53,,
583,347,New,2018-01-30,11:47:10,,
584,347,Cancel,2018-01-30,11:47:42,,""
585,348,New,2018-01-30,12:24:48,,
586,349,New,2018-01-30,14:16:54,,
587,350,New,2018-01-30,14:18:16,,
588,351,New,2018-01-30,14:30:21,,
589,351,Cancel,2018-01-30,14:34:42,,Wrong job taking.
590,352,New,2018-01-30,14:35:56,,
591,353,New,2018-01-30,17:02:07,,
592,73,AGM/FS/AR,2018-01-30,17:29:53,,Payment in
593,353,Out,2018-01-30,17:30:13,By E-Mail,Send out by email
594,354,New,2018-01-30,17:32:05,,
595,356,New,2018-01-30,18:46:43,,
596,357,New,2018-02-02,08:12:18,,
597,122,Complete,2018-02-02,08:26:40,,"AR @ 2018-01-25 filed to CCM on 2018-01-26. 
"
598,358,New,2018-02-02,09:13:38,,
599,359,New,2018-02-02,09:27:58,,
600,337,AGM/FS/AR,2018-02-02,09:40:23,,Send out to Mr.Savandarajan
1835,1068,New,2018-04-02,16:54:42,,
1860,923,Out,2018-04-03,09:24:32,By E-Mail,Send by Wan @ 02/04/2018
1862,898,Out,2018-04-03,09:25:15,By E-Mail,Send by Wan @ 02/04/2018
683,426,New,2018-02-06,17:17:40,,
601,357,AGM/FS/AR,2018-02-02,10:20:35,,2018-02-02: Send out by Wan
602,356,Out,2018-02-02,10:20:49,By E-Mail,Email to Client
603,307,AGM/FS/AR,2018-02-02,10:21:08,,"2018-01-24: Received FS. Singapore AGM held@2017-12-29, to submit FS within 2 months from AGM"
1810,1052,New,2018-03-30,16:47:35,,
1828,1061,New,2018-04-02,14:50:07,,
1836,1069,New,2018-04-02,17:01:39,,
1861,899,Out,2018-04-03,09:24:55,By E-Mail,Send by Wan @ 02/04/2018
1863,897,Out,2018-04-03,09:25:36,By E-Mail,Send by Wan @ 02/04/2018
604,329,Out,2018-02-02,11:44:27,Office Boy,""
605,362,New,2018-02-02,11:47:16,,
606,363,New,2018-02-02,11:48:02,,
607,364,New,2018-02-02,12:28:33,,
1873,1028,AGM/FS/AR,2018-04-03,17:31:03,,"2018-04-03: Document collected by Client
"
608,364,Out,2018-02-02,12:32:45,By E-Mail,Emailed to Margaret.
609,366,New,2018-02-02,12:34:49,,
610,372,New,2018-02-02,14:16:48,,
611,371,New,2018-02-02,14:16:52,,
612,370,New,2018-02-02,14:16:56,,
613,369,New,2018-02-02,14:16:59,,
614,368,New,2018-02-02,14:17:02,,
615,377,New,2018-02-02,14:33:16,,
616,378,New,2018-02-02,14:33:16,,
617,373,New,2018-02-02,14:33:18,,
618,374,New,2018-02-02,14:33:18,,
619,375,New,2018-02-02,14:33:18,,
620,376,New,2018-02-02,14:33:18,,
621,379,New,2018-02-02,14:45:31,,
622,379,Out,2018-02-02,14:58:26,By E-Mail,Sze emailed to Prema.
623,380,New,2018-02-02,15:21:54,,
624,313,AGM/FS/AR,2018-02-02,15:29:37,,2018-02-02: Courier to Irene's house address at Klang
625,312,Out,2018-02-02,15:30:02,By E-Mail,2018-02-02: Courier to Irene's house address at Klang
626,377,Out,2018-02-02,18:14:06,By E-Mail,Email to Mrs. Ong 
627,375,Out,2018-02-02,18:14:16,By E-Mail,Email to Mrs. Ong
628,374,Out,2018-02-02,18:14:25,By E-Mail,Email to Mrs. Ong
629,373,Out,2018-02-02,18:14:36,By E-Mail,Email to Mrs. Ong
630,382,New,2018-02-03,09:26:51,,
631,384,New,2018-02-03,09:49:27,,
632,383,New,2018-02-03,09:49:30,,
633,386,New,2018-02-03,10:24:59,,
634,387,New,2018-02-03,10:45:42,,
635,304,AGM/FS/AR,2018-02-03,11:12:52,,""
636,304,AGM/FS/AR,2018-02-03,11:13:20,,Docs received
637,388,New,2018-02-03,11:24:41,,
638,387,Cancel,2018-02-03,11:33:40,,""
639,389,New,2018-02-03,11:37:38,,
640,390,New,2018-02-03,11:37:38,,
641,274,AGM/FS/AR,2018-02-03,11:41:44,,Payment received
1908,990,AGM/FS/AR,2018-04-05,11:46:19,,"2018-04-04 : Courier out by City-link to Shah Alam. 
(060301638454139)"
1918,1072,New,2018-04-06,08:41:35,,
1928,1125,New,2018-04-06,10:29:35,,
1951,460,Complete,2018-04-09,09:18:20,,""
642,393,New,2018-02-03,12:44:42,,
643,332,Complete,2018-02-03,12:49:47,,CTC DCRs & S58 on 25.01.2018 by fatin
644,352,Complete,2018-02-05,08:36:44,,"FS @ 2017-06-30 filed to SSM. 
"
645,354,Out,2018-02-05,08:47:42,By E-Mail,"Doc regarding change business add email to Sally on 2018-02-03.
"
646,345,Out,2018-02-05,08:49:39,By E-Mail,"Doc sent out by email on 2018-01-30. 
"
647,394,New,2018-02-05,08:57:33,,
648,394,Out,2018-02-05,09:43:45,By E-Mail,"DCR online banking with PBB sent out to Jessica by email on 2018-02-05. 
"
649,334,Out,2018-02-05,09:45:16,By E-Mail,"DCR - internet banking amended sent to Mr Simon by email on 2 Feb 2018. 
"
650,305,AGM/FS/AR,2018-02-05,11:31:54,,Docs received
651,395,New,2018-02-05,11:34:59,,
652,396,New,2018-02-05,11:58:05,,
653,397,New,2018-02-05,15:20:16,,
654,404,New,2018-02-05,16:45:32,,
655,405,New,2018-02-05,16:52:30,,
656,406,New,2018-02-05,17:17:02,,
657,406,Out,2018-02-05,18:02:26,By E-Mail,Email to client
658,326,AGM/FS/AR,2018-02-05,18:16:58,,"AR @ 2018-02-05 sent to clients. Ack by Velo. 
"
659,331,Out,2018-02-05,18:17:51,By E-Mail,Doc Alter AA sent out to client. Ack by Mr Velo. 
1980,1156,New,2018-04-09,16:34:01,,
660,407,New,2018-02-05,19:29:31,,
661,408,New,2018-02-05,19:29:31,,
662,410,New,2018-02-06,08:56:18,,
663,295,Out,2018-02-06,09:03:23,By Hand,Docs returned
664,219,Complete,2018-02-06,09:04:39,,"doc in on 05.02.2018, collect ctc docs on 06.02.2018"
665,339,Complete,2018-02-06,09:22:40,,DCR@2018-01-26
1997,1149,Complete,2018-04-10,08:58:00,,CTC statutory form self collect by Lim Chee Seng. 
666,412,New,2018-02-06,10:17:50,,
667,413,New,2018-02-06,10:24:24,,
668,325,Out,2018-02-06,10:45:54,By E-Mail,""
669,364,Complete,2018-02-06,11:20:31,,DCR @ 2018-02-05. CTC given.
670,386,Out,2018-02-06,11:21:13,Own Collection,Collected by Newfields' despatch on 2018-02-05.
671,46,Complete,2018-02-06,11:43:38,,Filed to CCM on 2018-02-02
672,110,Complete,2018-02-06,11:44:00,,Lodged to CCM on 2018-02-02
673,57,Complete,2018-02-06,11:55:18,,"AR @ 2018-01-05 filling to SSM on 2018-02-05.
"
674,333,Complete,2018-02-06,11:57:50,,FS @ 2017-06-30 filing to SSM on 2018-02-02. 
675,419,New,2018-02-06,13:25:54,,
676,421,New,2018-02-06,14:58:37,,
677,419,Complete,2018-02-06,15:32:55,,couriur by OCS @ 6/2/2018
678,397,Complete,2018-02-06,15:33:24,,Send by Wan @ 5/2/2018
679,342,Complete,2018-02-06,15:33:58,,Send by Wan @ 5/2/2018
680,369,Complete,2018-02-06,15:34:21,,Send by Wan @ 5/2/2018
681,263,Complete,2018-02-06,15:34:42,,Self collect by En. Zul @ 15/01/2018
682,425,New,2018-02-06,16:00:52,,
1829,1062,New,2018-04-02,14:52:18,,
684,429,New,2018-02-06,17:21:02,,
685,433,New,2018-02-07,08:34:08,,
686,434,New,2018-02-07,08:51:59,,
687,435,New,2018-02-07,08:54:05,,
688,436,New,2018-02-07,09:10:35,,
689,437,New,2018-02-07,10:11:02,,
690,439,New,2018-02-07,10:48:10,,
691,386,Return,2018-02-07,10:47:27,,Wan collected signed doc. Need to wait for Jasmine to provide date for execution.
692,440,New,2018-02-07,11:42:14,,
693,441,New,2018-02-07,11:42:53,,
694,442,New,2018-02-07,11:52:32,,
695,443,New,2018-02-07,11:52:32,,
696,274,AGM/FS/AR,2018-02-07,13:46:08,,docs received
697,437,Out,2018-02-07,13:53:19,Office Boy,""
698,412,AGM/FS/AR,2018-02-07,13:53:32,,""
699,349,Out,2018-02-07,13:53:44,Office Boy,""
700,338,AGM/FS/AR,2018-02-07,13:54:00,,Courier out
701,340,AGM/FS/AR,2018-02-07,13:54:20,,courier out
702,295,Complete,2018-02-07,13:54:44,,""
703,325,Out,2018-02-07,13:54:51,By E-Mail,Docs returned
704,329,Complete,2018-02-07,13:55:04,,""
705,445,New,2018-02-07,14:12:51,,
706,446,New,2018-02-07,14:26:19,,
707,447,New,2018-02-07,14:34:10,,
708,448,New,2018-02-07,14:45:18,,
709,382,Complete,2018-02-07,15:26:57,,Collected by Anton.
710,371,Complete,2018-02-07,15:27:15,,Collected on 5.2.2017
711,370,Complete,2018-02-07,15:27:32,,Collected on 5.2.2017
712,422,New,2018-02-07,15:33:07,,
713,450,New,2018-02-07,16:38:04,,
714,451,New,2018-02-07,16:38:04,,
715,452,New,2018-02-07,16:43:20,,
716,423,New,2018-02-07,16:43:31,,
717,452,Cancel,2018-02-07,16:44:32,,Double job taking
718,453,New,2018-02-07,17:08:34,,
719,454,New,2018-02-07,17:09:42,,
720,458,New,2018-02-08,08:57:17,,
721,461,New,2018-02-08,10:36:35,,
722,421,Return,2018-02-08,10:55:06,,2018-02-07 - Jaspall came to sign. KIV Immanual's instruction to lodge.
723,461,Out,2018-02-08,10:55:44,Own Collection,Immanual & Latha signed in ASI office & bring to Jaspall to sign.
724,448,Cancel,2018-02-08,10:56:29,,No idea why this come out.
725,447,Cancel,2018-02-08,10:56:50,,No idea why this come out.
726,446,Cancel,2018-02-08,10:56:58,,No idea why this come out.
727,445,Cancel,2018-02-08,10:57:06,,No idea why this come out.
728,462,New,2018-02-08,11:20:20,,
729,421,SSM/Statutory,2018-02-08,11:56:00,,Immanual bring to SSM for own submission as MYCOID not available as co is under strike off status pending on objection result.
730,396,AGM/FS/AR,2018-02-08,12:02:55,,2018-02-08: Sent out by Wan. Received by Client.
731,425,Complete,2018-02-08,12:03:37,,2018-02-07: Sent out by Wan. Received by Sonia.
732,408,Out,2018-02-08,12:08:50,Office Boy,2018-01-06: Sent out by Wan. Received by Sheeda.
733,407,Out,2018-02-08,12:09:27,Office Boy,2018-01-06: Sent out by Wan. Received by Sheeda.
734,380,Out,2018-02-08,12:09:39,Office Boy,2018-01-06: Sent out by Wan. Received by Sheeda.
735,227,Out,2018-02-08,12:10:45,Office Boy,2018-01-06: Sent out by Wan. Received by Sheeda.
736,222,Out,2018-02-08,12:10:56,Office Boy,2018-01-06: Sent out by Wan. Received by Sheeda.
737,221,Out,2018-02-08,12:11:06,Office Boy,2018-01-06: Sent out by Wan. Received by Sheeda.
738,220,Out,2018-02-08,12:11:16,Office Boy,2018-01-06: Sent out by Wan. Received by Sheeda.
739,215,Out,2018-02-08,12:11:28,By E-Mail,""
740,215,Out,2018-02-08,12:12:01,Office Boy,2018-01-06: Sent out by Wan. Received by Sheeda.
741,359,Out,2018-02-08,12:14:16,By E-Mail,2018-01-30: Email to client.
742,359,Return,2018-02-08,12:15:03,,2018-01-06: Docs in. Date documents & email scan copies to Mei.
743,359,Complete,2018-02-08,12:16:16,,2018-02-06:  Mei asked to hold the Appt Auditors. Maybe they will change to New Auditors
744,366,Out,2018-02-08,12:17:59,By E-Mail,2018-02-02: Email to Tiffany.
745,363,Out,2018-02-08,12:18:44,By E-Mail,"2018-02-06: Email out to Rachael. 
2018-01-30: E-Channel Application sent back to Rachael (with CTC)."
746,358,Complete,2018-02-08,12:20:09,,2018-01-30: Courier out to Client by Citylink.
747,320,Out,2018-02-08,12:25:02,By E-Mail,"2018-01-24: Email out to Ms. Mei & Dato Mark.
2018-01-26: Email the amended Resolutions to Client."
748,320,Complete,2018-02-08,12:26:09,,2018-01-29: Docs in. CTC 2 copies (each). Return back to them. Filed in Minutes.
749,181,Out,2018-02-08,12:28:16,Office Boy,2018-01-18: Sent out by Wan. Received by Client.
750,180,AGM/FS/AR,2018-02-08,12:28:58,,2018-01-18: Sent out by Wan. Received by Client.
751,105,AGM/FS/AR,2018-02-08,12:29:42,,2018-01-23: Sent out to Client. Received by them.
752,105,AGM/FS/AR,2018-02-08,12:30:34,,2018-01-26: Docs in. Payment in. Pending Account.
753,105,AGM/FS/AR,2018-02-08,12:31:22,,"2018-01-30: Audited FS Received. 
2017-12-31: Circulated by Acknowledgment."
754,105,Complete,2018-02-08,12:32:46,,2018-01-30: Lodged FS to SSM. Filed Docs in Minutes.
755,304,Complete,2018-02-08,13:37:26,,Submitted to CCM@2018-02-07
756,274,Complete,2018-02-08,13:38:08,,Submitted to CCM@2018-02-08
757,463,New,2018-02-08,13:56:30,,
758,451,Out,2018-02-08,13:56:56,By E-Mail,Email to Emily
759,450,AGM/FS/AR,2018-02-08,13:57:08,,2018-02-07: Email to Emily
1864,937,Complete,2018-04-03,09:27:36,,Submitted @ 10.10.2017
1874,1086,New,2018-04-03,17:34:17,,
760,466,New,2018-02-08,14:06:44,,
761,58,Out,2018-02-08,14:02:58,By E-Mail,- ROM approved. pending $ and CTC give to client.
762,468,New,2018-02-08,15:09:21,,
763,396,AGM/FS/AR,2018-02-08,15:43:18,,2018-02-08: Docs in. Full signed. Pending Pyt & Acc
764,470,New,2018-02-08,15:54:38,,
765,471,New,2018-02-08,16:15:55,,
766,433,AGM/FS/AR,2018-02-08,16:54:52,,send out by email
1811,1054,New,2018-03-30,16:52:55,,
1830,1063,New,2018-04-02,15:26:23,,
1847,1074,New,2018-04-02,18:29:21,,
767,474,New,2018-02-08,18:44:38,,
768,475,New,2018-02-09,09:25:35,,
769,476,New,2018-02-09,09:41:59,,
770,459,New,2018-02-09,09:42:06,,
771,457,New,2018-02-09,09:42:09,,
772,449,New,2018-02-09,09:42:12,,
773,477,New,2018-02-09,09:52:22,,
1865,703,Complete,2018-04-03,09:28:00,,Sec files collected on 02/04/2018
1875,1086,Out,2018-04-03,17:34:25,By E-Mail,Email to Ms. Irene on 03.04.2018. 
1888,1098,New,2018-04-04,16:50:12,,
1909,1111,New,2018-04-05,11:56:53,,
1919,1072,Out,2018-04-06,08:41:44,By E-Mail,emailed on 02.04.2018. doc return on 05.04.2018 but no $.
774,478,New,2018-02-09,10:01:10,,
775,478,Cancel,2018-02-09,10:01:55,,2018-02-09: Wrong Job taken.
776,479,New,2018-02-09,10:04:12,,
777,480,New,2018-02-09,10:21:48,,
778,348,AGM/FS/AR,2018-02-09,10:56:22,,""
779,481,New,2018-02-09,10:59:05,,
780,481,AGM/FS/AR,2018-02-09,10:59:11,,""
781,36,Cancel,2018-02-09,11:00:30,,Redundance job take
1929,1083,Complete,2018-04-06,11:13:26,,DCR@03/04/2018
1939,1134,New,2018-04-06,17:20:19,,
1952,1141,New,2018-04-09,09:46:18,,
1981,1140,New,2018-04-09,16:51:07,,
1998,1148,Complete,2018-04-10,08:58:46,,CTC statutory form self collect by Lim Chee Seng. 
782,484,New,2018-02-09,11:40:08,,
2002,350,Complete,2018-04-10,09:18:57,,Sent to En. Alif on 30.01.2018
2003,324,Complete,2018-04-10,09:19:14,,Sent on 25.01.2018
783,483,New,2018-02-09,11:40:55,,
784,388,Out,2018-02-09,11:42:36,By E-Mail,Emailed to Mr. Ali on 03.02.2018
785,279,Out,2018-02-09,11:44:08,By E-Mail,Emailed revised docs on 08.02.2018
786,314,Out,2018-02-09,11:45:48,By E-Mail,Emailed reso open bank with PBB on 24.01.2018 & reso internet banking with PBB on 05.02.2018
2007,1166,New,2018-04-10,10:32:22,,
2020,922,Complete,2018-04-10,11:43:06,,""
2024,710,Complete,2018-04-10,11:44:16,,""
787,362,AGM/FS/AR,2018-02-09,11:55:52,,""
788,471,AGM/FS/AR,2018-02-09,11:56:01,,courier out
789,458,Out,2018-02-09,11:56:18,By E-Mail,email out
790,453,Cancel,2018-02-09,11:57:45,,redundant 
791,405,Out,2018-02-09,11:58:09,By E-Mail,email to client
2032,1158,Complete,2018-04-10,17:27:40,,Send by Rossy @ 10/04/2018
2044,322,Complete,2018-04-10,17:34:46,,lodged to CCM @ 2/4/2018
2045,713,Complete,2018-04-10,17:35:34,,DCR @ 07/03/2018
792,486,New,2018-02-09,13:20:17,,
793,487,New,2018-02-09,14:55:09,,
2046,712,Complete,2018-04-10,17:35:51,,DCR @ 07/03/2018
794,223,AGM/FS/AR,2018-02-09,16:09:51,,Docs received
795,224,AGM/FS/AR,2018-02-09,16:10:01,,Docs received
796,488,New,2018-02-09,16:21:21,,
797,491,New,2018-02-09,16:30:20,,
798,331,Out,2018-02-09,16:43:37,By E-Mail,Received doc but pending $
799,395,Out,2018-02-09,16:44:40,Courier,Doc AR sent by Citylink 
800,267,Out,2018-02-09,16:45:07,By E-Mail,"Doc AR return back, pending $. "
801,492,New,2018-02-09,17:03:43,,
2054,1173,New,2018-04-11,10:57:00,,
2060,1178,New,2018-04-11,17:30:56,,
802,362,AGM/FS/AR,2018-02-09,17:52:28,,Docs in
803,185,AGM/FS/AR,2018-02-12,08:52:32,,"DCR/MWR in with $, pending A/C July 2017. "
804,463,Out,2018-02-12,08:54:23,Office Boy,2018-02-09: Send out by Wan
805,435,Complete,2018-02-12,08:54:46,,Email to Ben on 2018-02-09
806,486,Return,2018-02-12,08:55:09,,2018-02-09: Incorp docs signed. Pending name reservation approval. 
807,493,New,2018-02-12,09:15:15,,
808,494,New,2018-02-12,10:06:24,,
809,495,New,2018-02-12,10:06:24,,
810,496,New,2018-02-12,10:06:24,,
811,497,New,2018-02-12,10:06:24,,
812,498,New,2018-02-12,10:06:24,,
813,305,Complete,2018-02-12,10:47:13,,Lodged @ 09/2/2018
814,499,New,2018-02-12,12:54:34,,
815,502,New,2018-02-12,13:36:53,,
816,503,New,2018-02-12,13:36:53,,
817,82,AGM/FS/AR,2018-02-12,13:41:40,,Documents received
818,73,Complete,2018-02-12,13:42:20,,Lodged to CCM@12/02/2018
819,63,Out,2018-02-12,13:43:13,Office Boy,""
820,404,Out,2018-02-12,14:01:52,Office Boy,""
821,454,AGM/FS/AR,2018-02-12,14:02:06,,""
822,504,New,2018-02-12,14:12:07,,
823,503,Out,2018-02-12,14:21:41,By E-Mail,Email to Susan
824,502,Out,2018-02-12,14:21:51,By E-Mail,Email to Susan
825,82,AGM/FS/AR,2018-02-12,14:33:21,,payment received
826,479,Out,2018-02-12,15:02:07,By E-Mail,"2018-02-12: Email out to Ms. Grace the DCR & BS, PL"
827,475,Out,2018-02-12,15:02:49,By E-Mail,2018-02-09: Email out (PB) 00386 on the extra Name Reservation
828,475,Complete,2018-02-12,15:04:28,,2018-02-12: Company incorporated as at 2017-12-19
829,505,New,2018-02-12,15:17:51,,
830,255,AGM/FS/AR,2018-02-12,16:21:59,,Patricia called to inform AR doc will return in 3rd week of March 2018. She awares about the late kp rm50.
831,449,Complete,2018-02-12,16:42:15,,DCR@12/02/2018
832,507,New,2018-02-12,16:43:28,,
833,506,New,2018-02-12,16:43:42,,
834,508,New,2018-02-12,19:10:42,,
835,509,New,2018-02-12,19:10:42,,
836,510,New,2018-02-12,19:10:42,,
837,511,New,2018-02-12,19:10:42,,
838,512,New,2018-02-12,19:10:42,,
839,513,New,2018-02-12,19:11:42,,
840,514,New,2018-02-13,08:40:52,,
841,518,New,2018-02-13,10:58:04,,
842,513,Out,2018-02-13,10:58:23,By E-Mail,Email to Annette
843,518,Out,2018-02-13,10:58:38,By E-Mail,Email to Irene tgt with DCR for appt of tax agent
844,312,Return,2018-02-13,10:59:23,,Docs received @ 2018-02-12. Pending confirmation of date
845,278,Complete,2018-02-13,11:00:09,,""
