company_id|company_no|company_name|company_intype|company_constitution|company_incorporation|company_objectives|company_industrya|company_industryb|company_website|company_staffid|company_comment|company_remark|company_country|company_gst|company_activate|company_financialyearend
191|799278-T|TRUSOS SDN. BHD.|Own|Private Limited|2007-12-12|""|""|""|""|4|""|""|Malaysia|""|t|2018-12-31
192|1075493-U|UNIVERSAL UNIQUE MANAGEMENT SERVICES SDN. BHD.|Own|Private Limited|2013-12-26|""|""|""|""|4|""|""|Malaysia|""|t|2017-03-31
193|786718-A|TUNAS MODAL SDN. BHD.|Own|Private Limited|2007-08-31|""|""|""|""|4|""|""|Malaysia|""|t|2017-06-30
194|1097867-D|UPRISING ENTERTAINMENT SDN. BHD.|Takeover|Private Limited|2014-06-16|""|""|""|""|4|""|""|Malaysia|""|t|2017-06-30
195|1114635-D|VERTOPLAN SOLUTIONS SDN. BHD.|Own|Private Limited|2014-10-23|""|""|""|""|4|""|""|Malaysia|""|t|2016-09-30
196|LLP0002900-LGN|VINPAC PLT|Own|Limited Liability Partnership|2014-09-26|""|""|""|""|4|""|""|Malaysia|""|t|2017-01-01
197|485328-U|TRANS NIAGA SDN. BHD.|Own|Private Limited|1999-06-08|""|""|""|""|4|""|""|Malaysia|""|t|2016-12-31
198|856426-D|WORTHY MEDIA SDN. BHD.|Own|Private Limited|2009-05-11|""|""|""|""|4|""|""|Malaysia|""|t|2017-06-30
199|1029320-T|WST CONSTRUCTION SDN. BHD.|Own|Private Limited|2012-12-26|""|""|""|""|4|""|""|Malaysia|""|t|2017-12-31
200|928500-U|WIRE FAME ENTERTAINMENT SDN. BHD.|Own|Private Limited|2011-01-04|""|""|""|""|4|""|""|Malaysia|""|t|2012-12-31
201|656438-P|WELLNESS CIRCLE SDN. BHD.|Own|Private Limited|2004-06-17|""|""|""|""|4|""|""|Malaysia|""|t|2012-07-31
203|375230-T|VM DESIGNS & PROMOTIONS SDN. BHD.|Own|Private Limited|1996-01-24|""|""|""|""|4|""|""|Malaysia|""|t|2017-12-31
204|454367-K|A-TEX WORLDWIDE SDN. BHD.|Own|Private Limited|1997-12-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
205|1120722-W|ADF FALCON TRADE LINK SDN. BHD.|Own|Private Limited|2014-12-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
206|548138-D|ADVANCE PROMINENT SDN. BHD.|Takeover|Private Limited|2001-05-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-02-28
207|1210101-K|ADVANCED SEATING SOLUTIONS SDN. BHD.|Own|Private Limited|2016-11-24|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
208|1144468-W|ADVENTURE CULTURAL TOURS SDN. BHD.|Own|Private Limited|2015-05-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
209|1132333-H|ALAM KYMATICA SYNERGY SDN. BHD.|Own|Private Limited|2015-02-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-05-31
210|648689-D|ALGORHYTHM (M) SDN. BHD.|Own|Private Limited|2004-04-12|""|""|""|""|2|""|""|Malaysia|""|t|2014-06-30
211|1199094-T|AO PRODUCTION SDN. BHD.|Own|Private Limited|2016-08-22|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
212|797108-H|ALIANCE CORPORATION SDN. BHD.|Takeover|Private Limited|2007-11-26|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
213|980614-U|AN ACADEMY SDN. BHD.|Takeover|Private Limited|2012-03-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
214|874121-A|AMAR CARGO & LOGISTIC SDN. BHD.|Takeover|Private Limited|2009-10-06|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
215|1207917-P|AMAR VENTURES SDN. BHD.|Own|Private Limited|2016-11-04|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
216|1241725-D|ARGENTRA SOLUTIONS SDN. BHD.|Own|Private Limited|2017-08-04|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
217|1101094-P|AQUA VITALIS SDN. BHD.|Takeover|Private Limited|2014-07-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
218|1163637-U|AMS PRIMA RESOURCES SDN. BHD.|Own|Private Limited|2015-10-26|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
219|661080-X|AMAR TRAVEL & TOURS SDN. BHD.|Takeover|Private Limited|2004-07-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
220|1068920-V|ARTAMOTION SDN. BHD.|Own|Private Limited|2013-11-04|""|""|""|""|2|""|""|Malaysia|""|t|2015-10-31
221|974526-A|AS WORLD VACATION SDN. BHD.|Takeover|Private Limited|2012-01-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
222|1134854-A|AS1A COMMERCE CHROME SDN. BHD.|Own|Private Limited|2015-03-11|""|""|""|""|2|""|""|Malaysia|""|t|2017-09-30
223|1133535-W|AS1A STAR ONE CAPITAL SDN. BHD.|Own|Private Limited|2015-03-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-02-28
225|1069003-D|AVANTI SETTE SDN. BHD.|Own|Private Limited|2013-11-04|""|""|""|""|2|""|""|Malaysia|""|t|2015-12-31
226|909485-H|AXENTEL TECHNOLOGIES SDN. BHD.|Own|Private Limited|2010-07-27|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
227|1100541-V|BEICIP TECHNOLOGY SOLUTIONS ASIA SDN. BHD.|Own|Private Limited|2014-07-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
228|1049589-D|BEICIP TECHNOLOGY SOLUTIONS SDN. BHD.|Takeover|Private Limited|2013-06-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
229|851641-X|BELIMBING RESOURCES SDN. BHD.|Own|Private Limited|2009-03-30|""|""|""|""|2|""|""|Malaysia|""|t|2014-03-31
230|834436-W|BAYANGAN DEVELOPMENT SDN. BHD.|Own|Private Limited|2008-09-30|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
231|566449-H|AWANA POPULAR SDN. BHD.|Own|Private Limited|2001-12-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
232|958804-X|BIG DISCOVERY SDN. BHD.|Own|Private Limited|2011-08-26|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
233|1078149-U|BIG GORILLA GAMES SDN.BHD.|Own|Private Limited|2014-01-21|""|""|""|""|2|""|""|Malaysia|""|t|2016-03-31
234|1098592-W|BLACK GOLD OILFIELD SERVICES SDN. BHD.|Own|Private Limited|2014-06-20|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
235|555383-P|BLUE ORANGE RESOURCES SDN. BHD.|Own|Private Limited|2001-08-06|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
236|794995-A|BOXLIGHT ASIA SDN. BHD.|Own|Private Limited|2007-11-07|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
237|319814-V|BOLD MANDATE SDN. BHD.|Own|Private Limited|1994-10-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
238|347561-W|BUILTECH INTERIOR EXTERIOR SDN. BHD.|Own|Private Limited|1995-06-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
239|447030-X|AXIS CONTRACTS SDN. BHD.|Own|Private Limited|1997-09-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
240|447030-X|AXIS CONTRACTS SDN. BHD.|Own|Private Limited|1997-09-17|""|""|""|""|2|""|""|Malaysia|""|f|2017-12-31
241|447030-X|AXIS CONTRACTS SDN. BHD.|Own|Private Limited|1997-09-17|""|""|""|""|2|""|""|Malaysia|""|f|2017-12-31
77|1235814-A|FVI SERVICES (M) SDN. BHD.|Own|Private Limited|2017-06-19|""|""|""|""|4|""|""|Malaysia|""|t|2018-05-31
242|1049069-U|J&S PARADISE SDN. BHD.|Takeover|Private Limited|2013-06-07|""|""|""|""|2|""|""|Malaysia|""|f|2015-09-30
243|1049069-U|BWONDER HOLDING SDN. BHD.|Takeover|Private Limited|2013-06-07|""|""|""|""|2|""|""|Malaysia|""|t|2015-09-30
252|638651-A|CAVENZI DESIGN SDN. BHD.|Own|Private Limited|2004-01-05|""|""|""|""|2|""|""|Malaysia|""|t|2017-05-31
244|917315-X|CALMOAQUA SDN. BHD.|Takeover|Private Limited|2010-10-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
245|1194739-K|CANGKAT MENANG SDN. BHD.|Own|Private Limited|2016-07-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
246|884365-W|CASA PRESTIGE SDN. BHD.|Own|Private Limited|2009-12-31|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
247|554044-T|CAS TRANSPORT SDN. BHD.|Takeover|Private Limited|2001-07-20|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
248|302704-K|BAYANGAN SEPADU SDN. BHD.|Own|Private Limited|1994-06-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
250|257491-U|AMBERON SDN. BHD.|Own|Private Limited|1993-02-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-09-30
251|768528-M|CASSEROSE AGROFARM SDN. BHD.|Own|Private Limited|2007-04-06|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
254|781865-X|CHARLTON MARTIN CONSULTANTS SDN. BHD.|Takeover|Private Limited|2007-07-20|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
255|737283-X|CHEN FAMILY HOLDING SDN. BHD.|Own|Private Limited|2006-06-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
257|1220816-H|CIRKOL SDN. BHD.|Own|Private Limited|2017-03-06|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
261|974149-V|CLICKWORKZ SOLUTIONS SDN. BHD.|Own|Private Limited|2012-01-06|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
262|488686-P|CHEONG LOONG SEA PRODUCT SDN. BHD.|Takeover|Private Limited|1999-07-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-10-31
263|636533-H|COMMBAX SDN. BHD.|Own|Private Limited|2003-12-10|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
264|777097-M|COMZ CORPORATION GROUP SDN. BHD.|Own|Private Limited|2007-06-14|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
256|1164230-P|CL BIZ INTEGRATION SDN. BHD.|Own|Private Limited|2015-10-30|""|""|""|""|2|S551(1) @ 2017-12-18|""|Malaysia|""|t|2017-12-31
224|1134852-V|AS1A TECHNOLOGY SDN. BHD.|Own|Private Limited|2015-03-11|""|""|""|""|2|""|""|Malaysia|""|t|2018-04-30
202|1227764-M|WMF CRANE SDN. BHD.|Own|Private Limited|2017-04-19|""|""|""|""|4|""|""|Malaysia|""|t|2017-12-31
253|816292-W|CAVENZI FURNITURE OUTLET SDN. BHD.|Own|Private Limited|2008-05-06|""|""|""|""|2|""|""|Malaysia|""|t|2018-05-31
269|1163958-K|ECRIL RESOURCES SDN. BHD.|Own|Private Limited|2015-10-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-11-30
270|1194611-X|ECOTRANCH SDN. BHD.|Own|Private Limited|2016-07-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
258|1214278-V|CHILINDO SDN. BHD.|Own|Private Limited|2017-01-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
259|1061326-M|DABZEE SDN. BHD.|Own|Private Limited|2013-09-09|""|""|""|""|2|""|""|Malaysia|""|t|2015-12-31
260|787609-A|CINE GEAR (M) SDN. BHD.|Own|Private Limited|2007-09-06|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
266|470404-T|CORPORATE EYE SDN. BHD.|Takeover|Private Limited|1998-10-16|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
268|868042-V|DOWNHOLE PRODUCTS ASIA SDN. BHD.|Takeover|Private Limited|2009-08-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
271|1156518-H|DROPIT VENTURES SDN. BHD.|Own|Private Limited|2015-08-24|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
274|700263-H|DE ENVISION SIGN SDN. BHD.|Own|Private Limited|2005-06-14|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
276|950577-V|ELEGANCE FOOTWEARS SDN. BHD.|Takeover|Private Limited|2011-06-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
277|1092870-H|FAIRLAND TRADING SDN. BHD.|Own|Private Limited|2014-05-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
278|1096018-K|ES PROJECTS SDN. BHD.|Own|Private Limited|2014-06-02|""|""|""|""|2|""|""|Malaysia|""|t|2015-12-31
279|1068175-A|ESSENTIAL PLASTIC SDN. BHD.|Takeover|Private Limited|2013-10-29|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
280|1138718-W|ETON CONSULTING SDN. BHD.|Takeover|Private Limited|2015-04-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
319|911579-K|HUIJI (MALAYSIA) SDN. BHD.|Takeover|Private Limited|2010-08-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
320|1038032-M|HOGO WORLDWIDE TRADING SDN. BHD.|Takeover|Private Limited|2013-03-12|""|""|""|""|2|""|""|Malaysia|""|t|2015-12-31
281|629407-X|EOSG INTERNATIONAL SDN. BHD.|Own|Private Limited|2003-09-26|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
282|1121280-A|FISHBONES MST SDN. BHD.|Own|Private Limited|2014-12-04|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
283|1109248-X|FIRST TAMARA SDN. BHD.|Own|Private Limited|2014-09-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
284|1236247-V|FAMILY WEALTH VISIONS SDN. BHD.|Own|Private Limited|2017-06-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
286|1097584-T|FLEXSERVICE SDN. BHD|Own|Private Limited|2014-06-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-07-31
287|296116-D|DELMARCO SDN. BHD.|Takeover|Private Limited|1994-04-16|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
289|815384-W|FOREM TRADING SDN. BHD.|Takeover|Private Limited|2008-04-25|""|""|""|""|2|""|""|Malaysia|""|t|2012-05-31
291|1129431-P|FRIDFULL SDN. BHD.|Own|Private Limited|2015-01-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
292|1215436-M|FUSION INFOTECH SDN. BHD.|Own|Private Limited|2017-01-11|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
293|1158143-X|FUZIEON CONSTRUCTION HOLDINGS SDN. BHD.|Own|Private Limited|2015-09-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-11-30
294|1022919-W|GLOBAL I ESSENTIALS RECOVERY SDN. BHD.|Own|Private Limited|2012-11-01|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
296|1241168-K|GLOBAL ESSENTIAL TRADE BUSINESS SDN. BHD.|Own|Private Limited|2017-08-01|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
297|1152241-P|GLARE GLOBAL ENERGY SDN. BHD.|Own|Private Limited|2015-07-14|""|""|""|""|2|""|""|Malaysia|""|t|2017-07-31
298|1135220-T|GEGAS MENTARI HOLDINGS SDN. BHD.|Own|Private Limited|2015-03-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
299|1179856-D|GEEKYLYTICS SDN. BHD.|Own|Private Limited|2016-03-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
300|833000-K|GARD INC. SDN. BHD.|Own|Private Limited|2008-09-16|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
301|1189380-K|GDBC INFORMATION MALAYSIA SDN. BHD.|Own|Private Limited|2016-05-30|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
302|1116337-A|GLOBAL INTERNATIONAL MIGRATION (MM2H) SDN. BHD.|Own|Private Limited|2014-11-04|""|""|""|""|2|""|""|Malaysia|""|t|2016-10-31
303|1133168-A|GO TOP IT SDN. BHD.|Own|Private Limited|2015-03-02|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
304|951461-M|GOLDEN MARKETING SOLUTIONS SDN. BHD.|Takeover|Private Limited|2011-07-05|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
306|1190263-M|GREEN ASIA ENGINEERING & CONSTRUCTION SDN. BHD.|Own|Private Limited|2016-06-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
307|774012-X|HARBOURINE SDN. BHD.|Own|Private Limited|2007-05-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
308|1034700-X|HARTA BITARA DEVELOPMENT SDN. BHD.|Own|Private Limited|2013-02-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
309|1195482-T|HEKTAR SELESA SDN. BHD.|Own|Private Limited|2016-07-22|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
310|469827-D|HARITS INTERIORS SDN. BHD.|Own|Private Limited|1998-10-05|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
311|445198-U|G.S. PRODUCTIONS SDN. BHD.|Takeover|Private Limited|1997-08-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
312|514215-V|GALLERIA HARITS SDN. BHD.|Own|Private Limited|2000-05-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-07-31
313|798972-T|I GROW MARKETING SDN. BHD.|Own|Private Limited|2007-12-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
316|1133968-X|IMPOSSIBLE MARKETING ACADEMY SDN. BHD.|Own|Private Limited|2015-03-05|""|""|""|""|2|""|""|Malaysia|""|t|2016-10-31
317|1152386-H|HOUSE CALL MEDIC SDN. BHD.|Own|Private Limited|2015-07-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-07-31
318|LLP0009075-LGN|HPHT DRILLING SPECIALISTS PLT|Own|Limited Liability Partnership|2016-09-09|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
322|885739-X|HERBA ANGGUN SDN. BHD.|Own|Private Limited|2010-01-11|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
323|1203843-W|HERITAGE MALAYA CRAFT SDN. BHD.|Own|Private Limited|2016-10-04|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
324|667752-T|HIGHLAND ENERGY PRODUCTS SDN. BHD.|Takeover|Private Limited|2004-09-29|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
326|726390-A|INFOMACY TECHNOLOGY SDN. BHD.|Own|Private Limited|2006-03-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
327|325604-M|GAMA TAKTIK SDN. BHD.|Own|Private Limited|1994-12-02|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
328|358514-K|GGS SYSTEMS (M) SDN. BHD.|Own|Private Limited|1995-09-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
315|737734-H|IDIFYNETZ SDN. BHD.|Own|Private Limited|2006-06-15|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
272|1177504-W|EMERY STRATEGIES SDN. BHD.|Takeover|Private Limited|2016-02-29|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
285|955279-P|FJC HOLDINGS SDN. BHD.|Own|Private Limited|2011-08-01|""|""|""|""|2|""|""|Malaysia|""|t|2018-07-31
290|1220169-X|FREO GROUP MALAYSIA SDN. BHD.|Own|Private Limited|2017-03-01|""|""|""|""|2|""|""|Malaysia|""|t|2018-02-28
295|974669-A|GLOBAL I EXCEED MANAGEMENT SDN. BHD.|Own|Private Limited|2012-01-11|""|""|""|""|2|""|""|Malaysia|""|t|2018-03-31
314|1229962-V|IABSE MALAYSIA BERHAD|Own|Public Limited|2017-05-08|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
273|1024487-T|ECOS ATMOSPHERE SDN. BHD.|Own|Private Limited|2012-11-14|""|""|""|""|2|""|""|Malaysia|""|t|2018-10-31
275|660466-U|EAST NET DATA SYSTEM SDN. BHD.|Takeover|Private Limited|2004-07-23|""|""|""|""|2|""|""|Malaysia|""|t|2018-10-31
321|1185762-T|HIMMER INDUSTRIAL SERVICES (M) SDN. BHD.|Own|Private Limited|2016-04-29|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
330|867822-H|IPLUS TECHNOLOGIES SDN. BHD.|Own|Private Limited|2009-08-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-08-31
331|1218088-A|JAG IDEAS (MALAYSIA) SDN. BHD.|Own|Private Limited|2017-02-08|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
325|1194444-H|INFINITY HOME FIX SDN. BHD.|Own|Private Limited|2016-07-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-09-30
267|822496-K|DEKORASI NUSANTARA SDN. BHD.|Own|Private Limited|2008-06-20|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
332|957795-T|JY CAPITAL (M) SDN. BHD.|Own|Private Limited|2011-08-19|""|""|""|""|2|""|""|Malaysia|""|t|2016-09-30
335|946965-V|JY HOLDINGS SDN. BHD.|Own|Private Limited|2011-06-01|""|""|""|""|2|""|""|Malaysia|""|t|2016-09-30
367|656276-P|MSP SERVICES SDN. BHD.|Own|Private Limited|2004-06-16|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
334|946743-A|JY COMMERCE SDN. BHD.|Own|Private Limited|2011-05-30|""|""|""|""|2|""|""|Malaysia|""|t|2016-09-30
336|1169191-X|KAWATEC MALAYSIA SDN. BHD.|Own|Private Limited|2015-12-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
337|1070154-P|KEJURUTERAAN GANDA USAHA SDN. BHD.|Takeover|Private Limited|2013-11-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
340|666170-K|JS DENKI SDN. BHD.|Own|Private Limited|2004-09-16|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
341|632851-A|JENSATRIA SDN. BHD.|Own|Private Limited|2003-10-30|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
342|992431-P|LEA HIN CO., (PTE) LTD|Takeover|Private Limited|1960-12-14|""|""|""|""|2|""|""|Singapore|""|t|2017-06-30
343|378877-V|INFINITE ACQUISITIONS SDN. BHD.|Takeover|Private Limited|1996-03-06|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
345|1135773-U|LUXE INTERIOR SDN. BHD.|Own|Private Limited|2015-03-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
346|1174876-W|LYPSINC SDN. BHD.|Own|Private Limited|2016-02-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
347|1160335-V|MADCAPT OIL SERVICES SDN. BHD.|Own|Private Limited|2015-09-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
348|1049361-W|MAHFUZ PRODUCTION SDN. BHD.|Own|Private Limited|2013-06-10|""|""|""|""|2|""|""|Malaysia|""|t|2015-05-30
349|864655-D|LINS COMMUNICATION SDN. BHD.|Takeover|Private Limited|2009-07-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
350|937593-H|LOY ONN SDN. BHD.|Takeover|Private Limited|2011-03-24|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
351|405427-K|LINS ADVERTISING & MARKETING SDN. BHD.|Own|Private Limited|1996-10-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
354|687437-W|MAYA AKTIF SDN. BHD.|Own|Private Limited|2005-04-06|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
355|1196127-M|MAJESTIC ODYSSEY SDN. BHD.|Own|Private Limited|2016-07-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
356|1018378-H|LONGWIN MANAGEMENT SDN. BHD.|Takeover|Private Limited|2012-09-26|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
357|913782-X|MARS2OZ SOLUTIONS SDN. BHD.|Own|Private Limited|2010-09-02|""|""|""|""|2|""|""|Malaysia|""|t|2016-08-31
358|1159716-K|MAJESTIC ADVISORS SDN. BHD.|Takeover|Private Limited|2015-09-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
359|689722-X|MAHLIGAI PERKASA SDN. BHD.|Own|Private Limited|2005-04-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
360|879476-V|ME MOBILE SDN. BHD.|Takeover|Private Limited|2009-11-17|""|""|""|""|2|""|""|Malaysia|""|t|2018-07-31
361|1183508-H|MN BUSINESS REVOLUTION SDN. BHD.|Own|Private Limited|2016-04-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
362|1158059-X|MIZZEON TRANSFORMATION SDN. BHD.|Own|Private Limited|2015-09-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
384|1025605-M|NUR ADP SDN. BHD.|Own|Private Limited|2012-11-26|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
363|627049-A|MEDISINA CARE SDN.BHD.|Own|Private Limited|2003-09-03|""|""|""|""|2|""|""|Malaysia|""|t|2015-12-31
365|812705-P|MIDDLE EAST WOOD SDN. BHD.|Own|Private Limited|2008-04-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-04-30
366|836291-A|MIDDLE EAST WOOD TRADING SDN. BHD.|Own|Private Limited|2008-10-22|""|""|""|""|2|""|""|Malaysia|""|t|2017-10-31
398|685322-V|PRISTINE GATEWAY SDN. BHD.|Own|Private Limited|2005-03-22|""|""|""|""|2|""|""|Malaysia|""|t|2018-03-31
368|520006-H|MRT PICTURES SDN. BHD.|Own|Private Limited|2000-07-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
369|288056-X|MEGA UNITED PICTURES SDN. BHD.|Own|Private Limited|1994-01-24|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
370|132973-W|LONGWIN HOLDINGS SDN. BHD.|Takeover|Private Limited|2014-09-23|""|""|""|""|2|""|""|Malaysia|""|t|2011-12-31
371|62190-P|LONGWIN DEVELOPMENT SDN. BHD.|Takeover|Private Limited|1980-09-09|""|""|""|""|2|""|""|Malaysia|""|t|2010-12-31
372|1186305-V|NANT ASIA SDN. BHD.|Own|Private Limited|2016-05-05|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
373|1153104-T|NATUCON MALAYSIA SDN. BHD.|Own|Private Limited|2015-07-27|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
375|1159953-H|MULTICORE RESOURCES SDN. BHD.|Own|Private Limited|2015-09-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-08-31
376|679308-U|MSP SYSTEMS (M) SDN. BHD.|Takeover|Private Limited|2005-01-25|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
377|1236210-H|NUMBASE MALAYSIA SDN. BHD.|Own|Private Limited|2017-06-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
378|949596-H|MTM TECHNOLOGY SDN. BHD.|Own|Private Limited|2011-06-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
379|876913-X|MVS MARKETING SDN. BHD.|Own|Private Limited|2009-10-29|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
381|843721-W|NEXUS HARDWARE SDN. BHD.|Own|Private Limited|2009-01-09|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
382|747899-A|NUMES SDN. BHD.|Own|Private Limited|2006-09-20|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
